,geneId,uniqueDiseases,uniqueTherapeuticAreas,maxEQTLColoc,maxPQTLColoc,maxVEP,maxDistanceTSS,minEffectiveSampleSize,maxEffectiveSampleSize,earliestPublicationDate,cancerOrBenignTumor,infectiousDisease,pregnancyOrPerinatalDisease,disorderOfVisualSystem,cardiovascularDisease,pancreasDisease,gastrointestinalDisease,reproductiveSystemOrBreastDisease,integumentarySystemDisease,endocrineSystemDisease,respiratoryOrThoracicDisease,urinarySystemDisease,musculoskeletalOrConnectiveTissueDisease,disorderOfEar,immuneSystemDisease,hematologicDisease,nervousSystemDisease,psychiatricDisorder,nutritionalOrMetabolicDisease,geneticFamilialOrCongenitalDisease,injuryPoisoningOrOtherComplication,signOrSymptom,other,totalStudies,lofConstraint,misConstraint,synConstraint,pathwayCount,tissueSpecificity,tissueDistribution,chromosome,start,end,approvedSymbol
95,ENSG00000102445,1,1,0,0,0,1,30291.903854076274,30291.903854076274,2021-11-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.21599996,0.26122,0.50931,0,0.5,0.0,13,46334681,46438190,RUBCNL
96,ENSG00000130545,2,1,0,0,1,1,260210.21963428933,275021.63051358337,2023-01-18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.36800003,-0.18461,-0.68848,2,0.5,0.0,19,6463777,6467221,CRB3
97,ENSG00000141298,1,1,0,0,1,0,123127.18790121445,123127.18790121445,2019-02-25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.626,3.5239,1.0842,0,0.5,-1.0,17,29625938,29930276,SSH2
98,ENSG00000106125,1,1,0,0,0,1,25722.394506078992,69761.9825146311,2019-04-11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0.092999995,0.50358,-0.13034,0,-1.0,-1.0,7,30771417,30892387,MINDY4
99,ENSG00000079150,1,1,1,0,0,0,30756.747122207347,30756.747122207347,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.339,0.4966,-0.035562,0,0.5,0.0,2,178463664,178478600,FKBP7
100,ENSG00000120217,1,1,1,1,0,1,36159.555758564435,36159.555758564435,2017-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.524,0.44887,-0.97165,2,0.5,0.0,9,5450503,5470566,CD274
101,ENSG00000120440,2,1,0,0,0,1,6902.838548609505,6902.838548609505,2024-07-19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.83500004,0.46372,0.21214,1,1.0,0.5,6,167325071,167359503,TTLL2
102,ENSG00000139154,3,1,0,0,0,1,62762.391330626975,151416.12986435954,2017-12-06,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.53900003,-0.66969,-3.1671,2,-1.0,-1.0,12,19404045,19720801,AEBP2
103,ENSG00000160218,1,1,1,0,0,0,78751.06843456876,78751.06843456876,2023-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.727,2.2794,0.53093,2,-1.0,-1.0,21,44012309,44106552,TRAPPC10
104,ENSG00000173706,2,1,1,0,0,0,260210.21963428933,294387.2978738704,2021-09-30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.35500002,1.2682,0.42367,0,-1.0,-1.0,3,124965710,125055997,HEG1
105,ENSG00000174453,1,1,0,0,0,1,1129585.974638378,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.259,1.7488,0.1557,0,0.75,0.5,2,214411054,214578976,VWC2L
106,ENSG00000176986,1,1,1,0,0,1,1424218.0900670097,1424218.0900670097,2024-02-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.725,2.5192,0.994,6,-1.0,-1.0,10,73744372,73772161,SEC24C
107,ENSG00000197296,1,1,0,0,0,1,17534.246691821227,294387.2978738704,2011-12-11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.010999978,1.4098,0.75744,1,1.0,-1.0,20,44302840,44311202,FITM2
108,ENSG00000213463,1,1,1,0,0,0,521818.7070055739,521818.7070055739,2023-11-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.03999996,0.7392,1.0142,0,-1.0,-1.0,14,70366499,70417090,SYNJ2BP
109,ENSG00000132466,8,7,0,0,0,1,67624.25227505878,521818.7070055739,2023-01-18,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,2,10,0.88199997,7.0131,1.0585,0,-1.0,-1.0,4,73073376,73258798,ANKRD17
110,ENSG00000107679,8,6,1,0,1,1,31971.308488731265,1424218.0900670097,2017-05-31,0,0,0,2,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,19,0.04400003,0.21443,0.76759,1,-1.0,-1.0,10,122374696,122432354,PLEKHA1
111,ENSG00000254636,22,6,1,0,1,1,1116.1902136457616,378712.0243337037,2010-04-12,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,1,8,57,-0.81500006,1.0534,0.29868,0,0.5,0.5,10,122454653,122457352,ARMS2
112,ENSG00000123700,9,6,1,0,0,1,260.62953995157386,645988.1975077938,2012-08-05,0,0,0,0,8,0,1,0,0,1,0,0,0,0,2,0,0,0,0,4,0,0,10,26,0.34899998,3.9425,0.49202,5,0.5,0.0,17,70168673,70180044,KCNJ2
113,ENSG00000135426,13,6,0,0,1,1,32555.310754135273,381165.6245253304,2019-03-28,0,0,0,1,0,0,0,0,4,0,14,0,1,0,2,0,0,0,0,0,0,0,2,24,0.23699999,0.35254,0.32795,0,0.75,0.0,12,54948015,54984762,TESPA1
114,ENSG00000171044,8,6,1,0,0,1,5432.024354745645,1470466.6505612188,2018-08-13,0,0,0,0,1,3,1,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,13,0.361,-0.15042,-4.1515,0,-1.0,0.5,8,10896045,11201833,XKR6
115,ENSG00000180530,14,6,1,0,1,1,19965.24128263536,718784.6890415357,2013-04-01,11,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,2,24,0.51100004,-0.18568,-0.19951,7,-1.0,-1.0,21,14961235,15065936,NRIP1
116,ENSG00000131507,14,5,1,0,0,1,17831.529851792977,562534.7696387965,2010-11-21,0,0,0,0,0,0,0,0,0,0,30,0,1,0,2,0,0,0,0,10,0,0,3,46,0.41799998,1.3203,0.067972,0,-1.0,-1.0,5,142108779,142154440,NDFIP1
117,ENSG00000138028,7,4,1,1,0,1,17432.94084323745,498258.534626183,2023-01-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,7,-0.36399996,1.5234,0.51616,0,0.5,0.0,2,27098889,27119128,CGREF1
118,ENSG00000170777,5,4,1,0,1,1,40125.126089953985,562534.7696387965,2021-09-30,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,1,10,-0.80200005,-1.0845,-0.52042,0,1.0,1.0,9,6328375,6331891,TPD52L3
119,ENSG00000184677,12,4,0,0,0,1,2630.136511375948,473900.221403792,2011-02-06,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,0,0,1,31,0.397,2.7088,1.9045,0,-1.0,-1.0,1,22428838,22531157,ZBTB40
120,ENSG00000116729,4,3,1,0,0,1,30508.10029756623,189845.9324918578,2021-04-08,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,1,10,0.525,1.7298,0.30547,1,-1.0,-1.0,1,68098473,68233120,WLS
121,ENSG00000139155,5,3,1,0,0,1,72148.96319633072,235397.69820205137,2023-01-18,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-0.15100002,-0.92825,-0.46386,1,0.75,0.5,12,20695332,20753386,SLCO1C1
122,ENSG00000187605,3,3,0,0,0,1,3902.1881946159547,258673.33020768655,2012-12-27,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,7,0.787,3.5548,-1.0894,2,0.5,0.0,2,73984910,74108177,TET3
123,ENSG00000107862,5,3,1,0,0,1,32996.93546153374,228220.5662976458,2018-07-30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,5,0.35799998,4.1594,1.5536,4,-1.0,-1.0,10,102245371,102382899,GBF1
124,ENSG00000188042,3,3,0,0,0,1,1173.5007132667617,433862.5685735124,2017-12-06,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0.204,2.8692,0.11921,1,0.5,-1.0,2,234493041,234497081,ARL4C
125,ENSG00000130363,2,2,1,0,1,1,11843.109477001575,124837.11004999638,2022-11-04,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.21600002,0.38297,0.53622,0,-1.0,-1.0,6,158970084,159000202,RSPH3
126,ENSG00000240563,2,2,0,0,1,1,913.5802469135803,118061.55082048493,2020-06-30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.291,-1.18,-2.1464,0,0.75,0.5,1,62194790,62235060,L1TD1
127,ENSG00000090382,2,2,0,1,1,1,167055.73472660675,383158.3001114715,2019-03-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,-0.65199995,1.0666,0.19762,3,0.5,-1.0,12,69348381,69354234,LYZ
128,ENSG00000165757,7,2,1,0,1,1,2784.7655765920827,502231.5406594711,2010-11-18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.504,1.0741,0.60418,0,-1.0,0.0,10,30012803,30115494,JCAD
129,ENSG00000183395,5,2,0,0,0,1,28783.576939547238,521818.7070055739,2023-01-18,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.014999986,0.62328,-0.49169,3,1.0,0.5,12,102196459,102197833,PMCH
130,ENSG00000183578,3,2,0,0,0,1,7794.273577144567,598869.4096893278,2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,-0.23699999,0.86193,0.32184,1,0.5,0.0,15,51056598,51105276,TNFAIP8L3
131,ENSG00000227124,2,2,1,0,0,1,156470.480665571,1778690.168860174,2022-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-0.45000005,-2.3545,-2.0094,1,-1.0,-1.0,3,75678660,75785583,ZNF717
132,ENSG00000278259,2,2,1,0,1,1,230316.30849350386,1424218.0900670097,2019-05-31,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-0.23599994,0.062998,-1.3392,2,-1.0,-1.0,17,36495636,36543435,MYO19
133,ENSG00000018699,2,2,1,0,0,1,180089.50342935527,431284.57934287674,2021-11-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.227,-0.47223,-0.69606,0,-1.0,-1.0,2,32628032,32821051,TTC27
134,ENSG00000170703,2,2,0,0,1,1,86537.94134095173,521818.7070055739,2023-11-09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.123000026,1.1794,0.72837,1,0.5,0.5,17,48762234,48817229,TTLL6
135,ENSG00000102804,1,1,0,0,0,1,12852.775911986104,135108.48254553688,2015-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0.801,-0.59418,-1.6946,1,-1.0,-1.0,13,44432143,44577147,TSC22D1
136,ENSG00000138443,1,1,0,0,0,1,208763.74686288778,208763.74686288778,2024-07-19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41500002,1.8219,0.80216,7,-1.0,-1.0,2,203328280,203447728,ABI2
137,ENSG00000174721,1,1,0,0,0,0,117707.74532698281,117707.74532698281,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.68499994,-2.5261,-3.1819,1,0.5,0.0,10,91906584,91909486,FGFBP3
138,ENSG00000177455,1,1,0,0,0,1,21408.6965896625,21408.6965896625,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.37300003,1.3202,0.19332,6,0.75,0.5,16,28931965,28939342,CD19
139,ENSG00000162704,1,1,1,0,0,1,22938.587937312015,22938.587937312015,2021-02-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.27499998,1.5472,-0.55624,6,-1.0,-1.0,1,183620846,183635783,ARPC5
140,ENSG00000232237,1,1,1,0,0,1,6021.72810122829,6021.72810122829,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.704,-0.40999,-0.41441,0,0.5,1.0,1,201113943,201127184,ASCL5
141,ENSG00000242265,1,1,0,0,0,0,116388.33957200912,116388.33957200912,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.468,1.2721,0.93308,0,0.5,0.0,7,94656325,94669695,PEG10
142,ENSG00000034677,1,1,0,0,0,1,121431.94148574545,121431.94148574545,2022-04-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.459,3.2898,0.70033,1,-1.0,-1.0,8,100257060,100336218,RNF19A
143,ENSG00000071564,1,1,0,0,0,1,5903.077272258331,5903.077272258331,2014-06-12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.23899996,-3.412,-4.6748,3,-1.0,-1.0,19,1609291,1652615,TCF3
144,ENSG00000081277,1,1,0,0,0,0,322107.4898639223,322107.4898639223,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.501,0.26269,-0.19316,4,0.75,0.0,1,201283452,201332993,PKP1
145,ENSG00000105063,1,1,0,0,0,1,116566.20935579021,116566.20935579021,2023-01-18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.467,-0.90964,-2.3129,1,-1.0,-1.0,19,55229779,55259017,PPP6R1
146,ENSG00000114812,1,1,1,0,0,1,197485.87952538437,197485.87952538437,2023-06-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.33599997,-0.63565,-0.64499,2,0.5,0.0,3,42489299,42537573,VIPR1
147,ENSG00000117394,1,1,0,0,0,1,27388.747575018435,27388.747575018435,2023-01-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.861,4.6812,0.95491,5,0.5,0.0,1,42925353,42958893,SLC2A1
148,ENSG00000138449,1,1,1,0,0,1,286746.1002745869,433862.5685735124,2024-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.555,2.5155,0.71154,5,-1.0,-1.0,2,189560590,189583758,SLC40A1
149,ENSG00000154359,1,1,1,0,0,1,44692.894702471654,1424218.0900670097,2020-06-15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.34500003,-2.4724,-5.2277,1,-1.0,-1.0,8,12721906,12756073,LONRF1
150,ENSG00000160190,1,1,0,0,0,1,5785.292188770647,5785.292188770647,2024-07-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.18300003,2.0032,0.78747,1,0.5,-1.0,21,42496008,42581440,SLC37A1
151,ENSG00000167642,1,1,0,1,0,1,406587.2658730814,521818.7070055739,2023-11-09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.065,1.1142,-0.14935,2,-1.0,0.0,19,38244035,38292615,SPINT2
152,ENSG00000168453,1,1,0,0,0,1,58331.23271678036,58331.23271678036,2017-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15200001,0.15368,-1.2055,0,0.5,0.0,8,22114419,22133384,HR
153,ENSG00000171469,1,1,0,0,0,1,25778.35048791522,25778.35048791522,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.32500005,0.21686,0.29096,1,-1.0,-1.0,19,9604680,9621236,ZNF561
154,ENSG00000186086,1,1,0,0,0,1,215157.94798738702,215157.94798738702,2024-07-27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.35399997,1.5107,1.7803,0,0.5,0.5,1,108450282,108471920,NBPF6
155,ENSG00000197123,1,1,0,0,1,1,2010.4597478176527,2010.4597478176527,2019-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.37699997,-0.67685,-0.27885,1,1.0,1.0,7,64228474,64266931,ZNF679
156,ENSG00000081059,14,7,1,0,0,1,13219.952617929488,382631.1172224132,2015-10-26,0,0,0,0,0,0,0,0,0,8,3,6,4,0,3,0,0,0,0,2,0,0,2,28,0.376,-1.2029,-1.9621,9,1.0,0.0,5,134114681,134151865,TCF7
157,ENSG00000132669,7,6,1,0,1,1,7405.70837168126,360605.992793193,2016-06-20,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,12,0.36299998,0.89466,-0.024069,1,-1.0,-1.0,20,19757606,20002457,RIN2
158,ENSG00000129038,17,6,1,0,1,1,298.4535019588975,414433.58532016096,2007-08-09,0,0,0,33,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,5,56,-0.06500006,-1.249,-2.4414,2,-1.0,0.0,15,73925989,73952137,LOXL1
159,ENSG00000152689,6,4,1,0,0,1,2240.9147424511543,1470466.6505612188,2009-10-18,0,0,0,2,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,1,14,0.218,-0.10491,-0.1155,2,0.5,0.0,2,33436324,33586669,RASGRP3
160,ENSG00000163171,4,4,1,0,0,1,2010.4597478176527,521818.7070055739,2019-01-18,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,0.44300002,0.28539,-0.42081,3,-1.0,-1.0,2,37641882,37738468,CDC42EP3
161,ENSG00000169914,8,4,1,0,0,1,1017.6823425022183,160010.51072069994,2010-03-14,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,23,0,0,0,27,0.16399997,-0.041235,-0.71947,2,-1.0,-1.0,1,19882395,19912945,OTUD3
162,ENSG00000272391,10,4,1,0,1,1,89519.16315227402,645988.1975077938,2021-11-04,0,0,0,0,6,0,0,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,15,0.45700002,4.3323,2.5819,28,-1.0,-1.0,7,75416786,75486299,POM121C
163,ENSG00000149187,6,4,1,0,0,1,25495.37001303781,427337.4491868293,2018-10-08,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0.753,3.8793,-0.13287,0,-1.0,-1.0,11,47465933,47565569,CELF1
164,ENSG00000151778,6,4,0,0,0,1,8479.376416968564,149644.92262336772,2017-09-07,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,0,0,0,0,0,0,11,-0.84000003,0.16726,-1.2767,0,0.5,0.0,13,44373665,44397714,SERP2
165,ENSG00000108424,4,4,1,0,0,1,141293.18354755783,381165.6245253304,2023-01-18,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,5,0.881,6.7049,0.667,14,-1.0,-1.0,17,47649476,47685505,KPNB1
166,ENSG00000147592,5,4,1,0,0,1,41416.92752032799,672632.4785173276,2021-04-22,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,-0.38600004,0.4904,-0.12429,0,0.5,-1.0,8,70635318,70669185,LACTB2
167,ENSG00000164308,6,4,1,1,1,1,9724.911607071434,427337.4491868293,2010-11-21,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,12,-0.28400004,0.15583,0.15633,1,0.5,-1.0,5,96875986,96919703,ERAP2
168,ENSG00000198408,6,4,0,1,0,1,25967.06754524981,232656.1405260205,2018-06-11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,7,0.68,3.5563,-0.75682,0,-1.0,-1.0,10,101784443,101818465,OGA
169,ENSG00000132549,3,3,0,0,0,1,43732.839609234245,223386.61486493575,2021-09-30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.292,2.4646,1.1891,0,-1.0,-1.0,8,99013266,99877580,VPS13B
170,ENSG00000149600,5,3,1,0,0,1,32705.240805002948,521818.7070055739,2021-11-04,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,7,-0.14699996,0.5897,0.19576,1,-1.0,-1.0,20,32702699,32743467,COMMD7
171,ENSG00000185345,5,3,1,0,0,1,24436.75553070369,1778690.168860174,2018-08-13,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-0.16999996,-0.4254,-0.71158,6,0.5,0.0,6,161347417,162727775,PRKN
172,ENSG00000159873,4,2,1,0,0,1,5972.362784288149,414433.58532016096,2023-01-18,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.746,-1.0557,-0.82542,0,-1.0,-1.0,22,28772674,28789301,CCDC117
173,ENSG00000172382,2,2,1,1,0,0,258213.8601133611,275021.63051358337,2023-01-18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.34300005,-0.70699,-0.88665,0,0.5,0.0,16,2712419,2720551,PRSS27
174,ENSG00000172765,2,2,0,0,0,0,31535.173607928213,89519.16315227402,2023-01-18,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.564,4.3014,1.2316,0,-1.0,-1.0,3,129647792,129893711,TMCC1
175,ENSG00000174697,4,2,0,0,0,1,14440.44839102838,254373.32653042395,2013-08-14,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,-0.13900006,1.8295,-1.619,4,0.75,0.0,7,128241278,128257629,LEP
176,ENSG00000204764,3,2,0,0,0,1,40153.0728800662,539013.8231881644,2020-11-25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-0.38,-0.18836,0.49636,0,-1.0,0.5,5,170861870,171300015,RANBP17
177,ENSG00000115592,2,2,0,0,0,1,275021.63051358337,1424218.0900670097,2023-01-18,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.10500002,0.2822,0.49884,8,1.0,0.5,2,218819050,218832086,PRKAG3
178,ENSG00000119596,2,2,0,0,0,1,405722.3511294316,409691.21276290494,2021-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0.445,0.88473,-0.68927,0,-1.0,-1.0,14,74763316,74859435,YLPM1
179,ENSG00000137288,3,2,1,0,0,1,5250.794672586016,124837.11004999638,2015-09-15,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,-0.398,0.9089,0.53819,1,-1.0,-1.0,6,33694293,33711727,UQCC2
180,ENSG00000214787,5,2,1,0,0,1,1321.7688442211056,332375.5317723021,2015-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,8,-0.85899997,-0.20519,0.20145,0,-1.0,0.0,11,60200270,60243137,MS4A4E
181,ENSG00000103047,1,1,0,0,0,1,397765.9672627851,397765.9672627851,2023-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.038999975,0.55198,0.88554,0,-1.0,-1.0,16,68843531,69085182,TANGO6
182,ENSG00000152291,1,1,0,0,0,1,219793.50457789513,219793.50457789513,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08700001,0.55462,0.49829,6,-1.0,-1.0,2,85318027,85328251,TGOLN2
183,ENSG00000154864,1,1,1,0,0,1,155552.2805078301,197485.87952538437,2023-01-18,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.43699998,3.0264,0.30423,0,0.5,0.0,18,10666483,11149569,PIEZO2
184,ENSG00000213024,4,1,1,0,1,1,203090.6413944402,383158.3001114715,2023-01-18,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.842,0.89112,0.24779,29,-1.0,-1.0,19,49906825,49929764,NUP62
185,ENSG00000184545,1,1,0,0,0,1,86869.04450932604,86869.04450932604,2021-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.18699998,-0.35229,-3.788,3,0.5,0.0,11,1554051,1572271,DUSP8
186,ENSG00000065150,1,1,0,0,0,1,2548.6132437619963,2548.6132437619963,2015-10-21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.844,3.6033,-0.16732,1,0.5,-1.0,13,97953658,98024296,IPO5
187,ENSG00000102543,1,1,0,0,0,1,1173.5007132667617,1173.5007132667617,2022-07-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083000004,1.1985,0.47556,0,-1.0,-1.0,13,49247925,49293485,CDADC1
188,ENSG00000106635,1,1,1,0,0,0,195005.6685718255,195005.6685718255,2023-01-18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13300002,0.6215,-0.47166,7,-1.0,-1.0,7,73536356,73557690,BCL7B
189,ENSG00000108387,1,1,1,0,1,1,383158.3001114715,383158.3001114715,2023-01-18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.398,2.6045,1.8809,2,0.75,0.0,17,58520250,58544368,SEPTIN4
190,ENSG00000111671,1,1,1,0,1,1,14178.745544178992,14178.745544178992,2016-03-08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.63199997,-1.1413,0.2162,2,-1.0,-1.0,12,6870935,6889358,SPSB2
191,ENSG00000148384,3,1,1,0,0,1,64245.57828610605,249965.96240703977,2024-01-05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.17900002,-1.9305,-2.7371,2,-1.0,-1.0,9,136428619,136439845,INPP5E
192,ENSG00000149262,1,1,0,0,0,1,521818.7070055739,521818.7070055739,2023-11-09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.269,2.4895,2.152,1,-1.0,-1.0,11,77874418,77994715,INTS4
