studyLocusId,studyId,absEstimatedBeta,year,nSamples
f7fa66e235fc2646f454e864a6e67bbc,FINNGEN_R12_M13_DORSALGIA,0.03172480127458586,2024,437112
59db01ce11cb1fd354687e29b4bf83bf,FINNGEN_R12_M13_DORSOPATHYOTH,0.02780662391188603,2024,464625
72966e39ca76b63ace92c1e70b904ed2,GCST90436065,0.03244197196979775,2018,408343
1261afae03a3a63bcfd6af44b884d56e,GCST90435692,0.07404849221507816,2018,406300
6d57afaf1a5b782c07877c29c67f734e,GCST90479841,0.17402290209399557,2024,608502
b33c33cadc0cfc123172fa6fde63d5f0,FINNGEN_R12_I9_HYPTENS,0.03026558597337393,2024,500264
f31f0e3bddd369cf5437245a33a96ebd,GCST90296697,0.20672588698731953,2024,146294
04efc9466f09e78b83d91d57a14b75e5,FINNGEN_R12_G6_NERPLEX,0.03555404906096521,2024,500348
9323f52e005cbf6c243dba63528e4e87,GCST009379,0.04746209758485621,2018,898130
2d7138952e4d7a26c97ef65d438aded1,GCST90044351,0.11078843086630996,2021,455303
5993e8403bffbb782dcaf2bff60e2626,GCST90018926,0.04141316212333192,2021,667504
63b21da7cbe7674394284867fd8951cd,GCST006048,0.09999969652726556,2014,55089
90055320d917fa85d880ba1453f2a8f1,GCST90480120,0.31388937890855484,2024,617240
e9b913e5d972703e9b254f8c427d5464,GCST90104007,0.25610062117701593,2021,349222
be089f64cefbadd32289fb4f445314e6,GCST90503108,0.06143045168217412,2025,658426
4000e3d6ec7da6a28658aa2776449f3c,GCST90455518,0.05699069168813476,2024,223372
7af95d20a33af76b569aea3585f357a4,GCST90018864,0.0543211199963845,2021,658807
0d5fda1a53e930240cfa45e12d806947,GCST90480231,0.130328247452581,2024,595817
b849aa8cf43558c57e4abe57a8d28e99,GCST90559230,0.03603269052782015,2025,1650345
9e5def5c5aa45fb38c2ea7d1f06f5ab1,GCST90018926,0.048083456889427265,2021,667504
28f920043ed78b9423818cbff64c3eb5,GCST90446792,0.13286883260377869,2023,367592
741529fada57efee1097db6e508d33b3,GCST90011770,0.07656621971302079,2021,383500
559d0f0753d57e91270626121f2d1195,GCST007254,0.03720637187991726,2019,377371
37f6253d9799b97806763bc939532c9e,GCST90018853,0.16063045401496265,2021,633436
e398db84dafc25b2c931fc2c6953c52f,GCST90559230,0.05245060060514216,2025,1650345
0950efc808a8dc09f8ce00e38caba630,GCST90480571,0.03074577194694221,2024,579152
5a327ce436bb4088ee9c6fa15e4a9d1a,GCST90436116,0.14335983666371777,2018,395739
6d70d79c534ab851461f85260be627b0,GCST90310210,0.1397130764290257,2023,379422
eaa4294de84d085737d6aa4bc35002ad,GCST90479883,0.05171236468203951,2024,614793
388ccfa6eda8bb247a19a3301ef5d9e2,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.08106486036230827,2024,417391
2b06d907d4d821c662366840cf1f647c,GCST90455657,0.021738835778780233,2025,2358556
52790cc386f0e1e1a99ff765763041d6,GCST90492734,0.015373908229328189,2024,2535601
2b085a421295bd3771cfef1e3679dafd,GCST90436065,0.05765004309677466,2018,408343
f849b29c987ca6744f5332b3317f00fe,GCST90044363,0.04947553675378863,2021,455449
78ce629aa8719f447b0d683cd9794045,FINNGEN_R12_FG_CVD,0.04533209749557094,2024,500348
2064f6ed7f85702f1b2a25863699d8d4,GCST90292538,0.05968348962372195,2023,398668
8ec13e6144149fe0df29cd50524f98dc,GCST003184,0.06958824491202524,2015,116863
3ec3d42c34ffb23bd80ea47e108d73d1,GCST009718,0.09992329207332602,2019,247657
4565c9fa849cb010b421bce1fe686a82,GCST90475882,0.1114080135612023,2024,394687
eacc23b67fe7860888b50469d195ed17,GCST009597,0.09795506285088915,2019,41505
1e3e417758c261668343728bada22a73,FINNGEN_R12_H7_MYOPIA,0.1746223148296396,2024,482182
bfb20d2198ac0fdf16d0b9fba6e6717a,FINNGEN_R12_N14_ENDOMETRIOSIS_PELVICPERITONEUM,0.279173810936385,2024,137777
fd64a09a662911f0120b83c7a6736a55,GCST90310210,0.1509297490797956,2023,379422
442f95e98947bc5704a5196850d73077,GCST90449024,0.05965080031617383,2024,510615
2ea2433a2f74c93adf3863571637deb2,GCST90244167,0.05969845884775352,2024,129118
c94324cfa2d39c49dd018c4418d41368,GCST010866,0.09635080673954445,2020,649058
f8616ec412202615bbaac6da1b74f485,FINNGEN_R12_K11_IBD_STRICT,0.13065400894259338,2024,500348
74b383cf69555b225fb16464e44db364,GCST90399687,0.023821083375729916,2022,1800785
6ca364da009b8ee51461e4cd0331482f,GCST90479794,0.053013418421152834,2024,615770
bb6dd0d310e0dc5a968519ccfac0ff5d,GCST90428598,0.2234486842364824,2024,24778
c86a6e6917d0a7d1c214a44666d4087a,FINNGEN_R12_F5_DEPRESSIO,0.037878399411603494,2024,494164
013efa5e3125f322f76d755edf715fd0,FINNGEN_R12_C3_SKIN_EXALLC,0.30840904480084785,2024,412926
4bd1748da0157a7f38a32e70eb9e072b,FINNGEN_R12_C3_MELANOMA_SKIN_EXALLC,0.45619776232064047,2024,384502
b3b640887b2ba28f5806914bdde31eb5,GCST90137499,0.09051100285041179,2022,53181
2b555235e3659c4664760ccd026485c2,GCST90011804,0.23758706540865043,2020,428231
ca007d120f77372deff895f32f70a575,FINNGEN_R12_T2D,0.08029492148879233,2024,486367
7073b6d829ba5078a8b8068585ebd7cc,FINNGEN_R12_M13_ARTHROPATHIES,0.043150912585105894,2024,500348
32efc16fb2eb3c053e082aef0e3f9cd3,GCST002842,0.20335142184020027,2015,270930
8446f4614b7395fae3d680fd54edab08,GCST90043629,0.04655296578663514,2021,453824
6d143969ba52a46e868b1534c1ab68be,GCST90131903,0.0330658932817433,2022,1409137
32d03f973bd23f3cf713897c932f0c82,GCST90479955,0.027388387776085037,2024,575115
2a980fb5f0a66a84911f0b447f864330,GCST003992,0.056832751506162356,2016,99695
4c149bb71b1bf518c7a85d7da14f1182,GCST90428109,0.044112026938699804,2024,591750
f73cd6baa63edf5d8a04802c88b7e6bf,FINNGEN_R12_J10_ASTHMA_EXMORE,0.05086945106671452,2024,318939
9ec65587b390dd0e3691d4492aebd32b,GCST90018807,0.14560503780823422,2021,635145
d856c819cc2ecf94dd548d1f681b5edf,GCST006065,0.10403134976220323,2018,240302
eb25b9ff6683e0cabf40ea1e6926b0a6,GCST90399704,0.11599179145060155,2022,541131
64ea4c2576ae99264d02dbd875fb9b2e,GCST90480371,0.15077705392726556,2024,626166
74b3f3c5de7338a1edf4e338e01a7e2a,FINNGEN_R12_E4_HYTHY_AI_STRICT,0.06621982367456633,2024,417391
3cf9455b1dae1e63cfed5fbb4aa2a8df,FINNGEN_R12_E4_PARATHYRO,0.09503555885631447,2024,487724
fd767efc12eb96f299a54cbbed8b2393,GCST90013684,0.20568658869267986,2020,212453
8b00170839522c9d826c253d16ee6320,GCST90446794,0.08480642774818214,2023,375508
742d337f0289a7d3abc0b74dfe979754,GCST004758,0.26509018517824917,2017,7746
308613b9b59a5b3f71ad0c86601f2274,GCST006911,0.13400774199701251,2018,30810
27341c508c4cce3330f6815f9c7becfe,GCST90454345,0.10027275914263968,2020,148877
077004a2f32ba707522c3dbfb99306c3,GCST90475244,0.12904047550794132,2024,55505
a18e707f8a6015d3c90bd711827e9638,GCST90302887,0.07346158985441663,2023,336074
f4d61438592873b60f184c26ea8e2b6a,GCST90480062,0.17015807378946152,2024,570321
08ad79479a1584ca5c08a92277c38235,FINNGEN_R12_C3_SKIN_EXALLC,0.1815411082338426,2024,412926
40e370c3f69c840fa8f698eb32f26b6c,GCST90479962,0.10197747710284313,2024,620960
dc4bd483de3215f192af9460d3d07a2e,GCST90492734,0.018270982340589582,2024,2535601
ef48631f49fe23237cb7386120dbe5e7,GCST90014033,0.030655846433216068,2021,944133
f8f55e8e4c2190a34f6028dad68e3fd9,GCST90018926,0.030849659231120388,2021,667504
b32a868f95174ab9930ffe254e34a386,FINNGEN_R12_I9_HYPTENS,0.033645809015368816,2024,500264
a9e7eb0420e11a7a95351bca983a3107,GCST007991,0.21797062342098772,2017,12524
66b5b3044b04ea41ee742b12f7a27cdc,GCST90480149,0.07772822274604754,2024,617445
831b7ecb3ba81b52db372ebe83de7643,GCST90018796,0.06324280627367955,2021,589441
f13e3ad8d655cc407f781f1cb9138dec,GCST010118,0.03459059162719213,2020,433540
2f028656aa5ddeb2f6a65ba972ba56ca,GCST90455676,0.05189572203612946,2024,2206883
fd54d044d3d074ad8e2272982727b995,GCST90018862,0.06800506214642499,2021,583911
bc8ac4ee3254bfb74a3569b6e22c9109,GCST006959,1.1494501163190884,2018,2308
399953e60a122e49a07de37612efccc4,FINNGEN_R12_M13_HALLUXVALGUS,0.05514642660084247,2024,334482
4fecfc07217a3801452f8224722b384d,GCST90432141,0.050966882100180064,2023,329707
8572b745a34c328ebcdc7652fa43f5d8,FINNGEN_R12_I9_CABG,0.13832085464550345,2024,429852
4b932f213163b826901d0451c384e8d4,GCST90014456,0.6472734952212411,2021,329533
f506f93964ec2c95ee95ec3141af7bb4,GCST90018714,0.11413068776212451,2021,80208
6f379966e351d38232cc1edc3574de8f,GCST90320057,0.07197085198484945,2024,769475
363acc071052aa34c3b9d36a235dde4e,GCST90479831,0.2120400039072514,2024,572492
da3d146267a2efce7866dd3b26fb0629,GCST90479798,0.12028022425651667,2024,610726
3a62b4071634f4128937770aab0c4df7,GCST90476202,0.10981581243403252,2024,397744
11e2927f74cd515438a388062f4373c8,GCST90018852,0.07601771652383511,2021,662330
6172a123cde2abe5429f12c689c58047,GCST90018926,0.04869862220178673,2021,667504
146107801286e262c077c95dc3209204,GCST90044364,0.03127137916569487,2021,455449
7af0a98e7e37e50f4ae1da81c8226d5d,GCST90435595,0.32719825930153623,2018,397762
13f15bca4fd92b1483afe74e80aaf533,GCST90018807,0.07383059349255092,2021,635145
4b69ea2ceef2bc6cce4110156742fbe8,GCST90475841,0.04029640313486034,2024,410160
f039fd6ae2c20ea0e95d39fd74a11104,FINNGEN_R12_KELA_DIAB_INSUL_EXMORE,0.046018836743478474,2024,481036
727d34f7fdecb6beac7f6e8a50b872c7,GCST90016586,0.06854558608046167,2020,200766
a437cc82e7430a25823efc65a9605d5e,GCST90061440,0.12859155314593743,2021,24510
2e8339ad2a753dc2e9461c1a27de0737,GCST90461957,0.06788393972690578,2025,709132
0ffab5da0238f3061bcce9418dbd6e36,GCST000507,0.5180869948030592,2009,2252
36b0e7a2694ec8eb31d9c261817e2c95,GCST007847,0.08991390981772039,2019,191764
1a4d66061892e36ad17883850718aee8,GCST90239706,0.023552861701843772,2021,833555
e1c7981052046771b3fc98341d188c92,GCST010866,0.03190501573447417,2020,649058
0e42bc419e52b97469114a1e2a855f01,GCST90480312,0.08877388355879962,2024,600271
1d84ff9f7cb2bf33723102a365841d61,FINNGEN_R12_H7_LIDLACRIMALORBIT,0.22563217574945618,2024,500348
81cf01e7f335b8b57fa4c7b294a2e3d3,GCST90480133,0.04215876552809699,2024,610583
7ba7039bc9b05a890ff0ea74f3c81508,FINNGEN_R12_N14_ENDOMETRIOSIS_RECTPVAGSEPT_VAGINA,0.2687374513179741,2024,133386
b76713b53cfe05c63e5ed8efbfb8ba68,GCST90011808,0.1840670721239488,2020,421142
c064510579c4b9f6336f79c71d903ac9,GCST90018796,0.054313205662790576,2021,589441
df00ef3d5417863afff87f6f63860a7e,GCST90480017,0.04691279978611787,2024,619083
10d1dbcac22a26695614ab906a3507b2,GCST90454347,0.2026885689252314,2020,105277
39043baf199fa4d1a14d2fa4ad061536,GCST008916,0.04352194025389373,2019,394283
fe0ea0ffee428b51780548fa13d892c8,GCST90480482,0.04837832612590166,2024,598183
a2249a900f797f8789d0c1ba41436788,GCST90566795,0.016885279459038557,2025,1962069
01673557e8b427a0f5d17d46c75e5a8f,GCST006867,0.03827078272540519,2018,659316
1f33500f767a514f665cea88306427db,GCST90000016,0.04531246170242146,2021,554569
e19ccacdea120db0ee7e29342bea3868,GCST90428117,0.1451285758229257,2024,151994
36cb55e840e80d23db39a28f2c6e2a96,GCST90131902,0.01966370227826209,2022,1216033
fc843677b40624e8ca575e4b6d82f351,GCST90302886,0.04125026569639166,2023,339345
383c02cd09e79bcf169e30f1911e607a,GCST90013429,0.5022826078730379,2020,84684
2affd9bc57423f1285c4a12271abbaf8,GCST003048,0.05425416247779319,2015,151161
3da63987800c1905368a976ca2cfb691,FINNGEN_R12_N14_ENDOMETRIOSIS,0.0648738472563242,2024,150350
476066b555dd6763f84310f9e67ff57a,GCST000987,0.15402040615137888,2011,38053
6cf501e5225a6d9c5c08496466569dc6,GCST90436073,0.11843710641031394,2018,388806
6e2ecd2b49cbe9dc129d559dec45cae0,GCST009875,0.1362569005897283,2018,28978
d720f3cb2c1deb47f6f2f3aae8b059d1,FINNGEN_R12_RX_STATIN,0.06518211787720496,2024,500348
a94087498f198fb015e190ec87f6db18,GCST90435754,0.08268094053561491,2018,408878
7d01f2d7857f7a41d2089979f677978c,GCST90044569,1.0047998429963134,2021,456348
c3df91f2dd991efb533e2cee9adb9016,FINNGEN_R12_T2D_WIDE,0.040647663970038064,2024,460679
f8a90e2351e4677eb18519258e7a40eb,GCST011083,0.12061805682879012,2020,1557411
9dae953315da461f4ed001d91ccddefe,GCST90475872,0.1343964584461186,2024,434033
b9e9e991496cd2ef12b3a23dae1038ff,GCST012182,0.050250746539614706,2021,451469
7cbf9586e8a9d01e2cfc708c346bb16d,GCST90319320,0.03705704244263781,2024,691986
027caffb6cfa7dd8c529c6fa8446e2a6,FINNGEN_R12_I9_AORTANEUR,0.10145972743487947,2024,473043
e4a9bf2f53079c5b6fe28ac882fd03fb,FINNGEN_R12_CHRONNAS,0.9046965712116325,2024,479179
e273e12280f60188b3ad26759ade3eda,FINNGEN_R12_E4_OBESITYNAS,0.10251348407102026,2024,484745
304637a15bc9c748361c02a23c732f5f,FINNGEN_R12_FG_DOAAC,0.07274004309299413,2024,282468
67b4482ad88435e09226e7f679f0a43a,GCST009717,0.051849947197859805,2019,323807
8572b94fde591b7669205e2b83f2511d,FINNGEN_R12_KELA_DIAB_INSUL_EXMORE,0.07365660087573588,2024,481036
b275003f55436ad8adda88440f42ea30,GCST90476506,0.24195265954465006,2024,416199
77405de925251ac963658401a8837a75,GCST90276157,1.2525138290723357,2023,2335
9e6e6de0b3f70037b477ec2284d9680e,GCST90476493,0.4178701703029675,2024,431512
7fdad793b1798e799822bc4a900163c0,FINNGEN_R12_F5_VASCDEM,0.619736688857984,2024,479108
3f119a51072751fdd969945e775b5b2d,GCST90480131,0.04560557509944756,2024,600697
0e76bd287a12db1a3cdde63b38b4132a,GCST90104007,0.4294223332494236,2021,349222
f474d5e13e9587ba1aead5e21cd10900,GCST90000514,0.030428610756007286,2021,602604
7c31cf0943eae090df283ea1c7e071d6,GCST90102553,0.08468850954245444,2022,873341
f99eb1c28ca49cc0dfdb46bc3d89870e,GCST90274713,0.08828016100252474,2023,944762
4150b80222a1d74655c1b4bc770bfb90,GCST90480132,0.045775619518646414,2024,602192
e567ffef27a556b64f8578789a1881f9,FINNGEN_R12_L12_ACTINKERA,0.47711614794979146,2024,498569
434a1e00c9b72477f1f2d27434861d31,GCST90292538,0.051791986579684715,2023,398668
1ecb27c1d3a0d179d3ac9c8f0f748ac2,GCST90274713,0.03673010476377,2023,944762
f144666840541ac4b583314eea32e337,GCST90102553,0.03324458359043723,2022,873341
08a265f032d2b13ab0d633b0c40c4327,GCST90432140,0.07708726609087155,2023,329707
75ea5f5c2f13dbc0385c7d787c2cd5dd,GCST009720,0.05878279338960466,2019,281699
92d295da14e9d89a8ab489db619c1b10,GCST90274714,0.02710752082453455,2023,726828
dd6992d5716088aec8ee53e9e51e5262,GCST003227,0.9754341933808606,2015,9799
1285f6b2de3f625581025b9a4a8a4f59,GCST90480069,0.026759239298059262,2024,609053
44df5b4751c96bed6f7fcaba71975bcb,GCST90013445,0.17380286697223465,2021,59527
47197ab8c5dd853706712e35a42871c2,FINNGEN_R12_J10_CHRONTONSADEN,0.04599459473735488,2024,431220
f74c9c82cf65df0e16a0b61aa4050e6e,GCST90480380,0.03294511397759473,2024,598933
cb25a4e02b7f17996f9e7048bea387a1,GCST90275371,0.1716402883341699,2023,96462
8ec903b3d98c56110f7210bb2334ecf3,GCST90018933,0.11691025034065897,2021,596621
836af9a40cd7e5d05ca5278edb48f3c7,GCST90018706,0.09488995942678204,2021,177415
406eb43e4cc25a7e78c23755b81e972c,GCST90043977,0.19611483240844835,2021,456348
4f7bdb82659c6b05372b9977c1081da5,FINNGEN_R12_I9_HYPTENSESS,0.034746823578517126,2024,478149
2622493a648f5e801a885c64c9c2410b,GCST011439,0.12171137789378607,2021,136393
29ab0df1dc4feef65b1e2dfd9d148164,GCST009717,0.03913760736969806,2019,323807
ba5c39ba8d0d6e13f07a7febd33ab620,GCST001728,0.12048147900698232,2012,34366
62330f2df8110162981b940b59cc5d09,GCST90476210,0.03421613398112593,2024,398370
258b4d6d1a35c7f46ba36dbc2b03ed8d,GCST90018795,0.0545485521611586,2021,625448
8ee767b7e8c4ec9213559cbed7120926,GCST90018922,0.07895712302972054,2021,633513
1a37d23ac37fc59037e1ac1af87923bf,GCST90455657,0.027343480489803392,2025,2358556
0c75031e558daecec13c43e1e1a737a3,GCST007443,0.13686157720846961,2019,719047
7f2ae308466e828ec2ad3f5d0b219731,GCST90475868,0.22095907202887857,2024,114920
4210600e63eb1ea941b75bf0503c71bd,GCST90018921,0.14405544873058587,2021,670929
19ec61b0a1db6ad32bc6434f769a9376,GCST90274713,0.028172406424370897,2023,944762
87d834e42fc8441fe3654563865e565b,FINNGEN_R12_C3_BASAL_CELL_CARCINOMA_EXALLC,0.054573204536845644,2024,405021
93079f5d00a698360ec4e8007837b0fd,GCST90102553,0.03342897847486051,2022,873341
34141b5764854e05f58844a375aa8ab2,GCST90011766,0.15892122030509723,2021,216257
49f8d61015acd2f21df4f0fb795d7668,GCST90104709,0.30128999999946204,2022,8221
13de54478951a92cc939836a40872df8,GCST90018796,0.09130168002609979,2021,589441
2d98e78fa69d55798ca4ddc925af004d,GCST90275149,0.09753650853051801,2023,58286
5b2292fc0d2835d1d550c62bd257d0c4,GCST90566798,0.03630109857820265,2025,1152707
405dad18786b5b09a51d5894535a7af1,GCST007225,0.09339193126587923,2018,337536
d9a5a0b2e03bf13397f0076ba9cbb805,FINNGEN_R12_M13_FIBROBLASTIC,0.12797593260423684,2024,368418
fb53281bacd77d3df7f78ef4330cb164,FINNGEN_R12_T1D,0.13268380775275393,2024,408210
3a5b470d9e30c56970d57465694a0fb4,GCST90446794,0.06691387558959319,2023,375508
42c3ca29e98df7254c996c30004efe7a,GCST90310293,0.10801604665526204,2024,956682
2b6af203ac689359257bd0c82b489ac9,FINNGEN_R12_J10_LOWCHRON,0.05135438575408296,2024,500348
d2cf831c85daa1fc87e5a963a4e8f50f,GCST90129451,0.07403047599439322,2023,402144
654c3221e1c22aaec80405d45e2f21ec,GCST90559230,0.098234564396051,2025,1650345
b6b3989d3c97875bec46ab20c06d49bd,GCST90011770,0.11571982330530885,2021,383500
b731157bb55b1b4fb043e069c2374f9b,GCST008789,0.12902545052358994,2019,79211
9e687be58357d9a82656206e94e27d03,FINNGEN_R12_C3_OTHER_SKIN_EXALLC,0.12975255259816543,2024,407173
8e00cf54e46bfaca99b020c4f034aab3,FINNGEN_R12_T2D_WIDE,0.04445449123756622,2024,460679
df4ca0c38d473697d89d013cef1d7d9e,GCST90503108,0.037456400881416406,2025,658426
0cd66a759b4c3f4cfcdbe0506dbe01ef,GCST90455677,0.030609498006734497,2024,1011521
6b3b07ac741b4a67ff870ee9c82450be,GCST006705,0.427023232224092,2018,5833
a27efb702b21538ffbc43d799ec167ca,GCST008916,0.06602546878651884,2019,394283
b30a370566ea314241cca3d1ba0a9ac2,GCST90558252,0.18440390193483952,2024,1025634
b3a1aa90d456494fd94033fca4ccc386,GCST90131901,0.02358825195299709,2022,2365010
4bf119ac5f6bb6e9af698e431157d2cb,FINNGEN_R12_H7_RETIVASCOCCLUSION,0.2637147334631226,2024,460009
fcefef7f68b363d43c4682294a516cfc,GCST90319327,0.023901142283823916,2023,1349887
475ed81f73297da29ccc1ce2f354336d,GCST003566,0.16566134045018116,2016,15283
05fe792b6129db4bd727e66127e78cad,GCST90274713,1.2487135641198532,2023,944762
3b96dade09bb782e80362de8c29065b6,GCST001633,0.2264681040534366,2012,6811
609200f7ea076f5a5eb5af0e0588458f,GCST90274713,0.4610468654671161,2023,944762
2a96be8ba09514e56fb9a5edb64cce63,GCST90446794,0.08206365660873566,2023,375508
3844252bed13edf0e1591f1180b05e8a,FINNGEN_R12_ASTHMA_ACUTE_RESPIRATORY_INFECTIONS,0.0666348648247267,2024,464009
a2afc1a6b2e491a2f945f9ac9a47ab4c,GCST009665,0.2617332723248389,2019,28599
ebdc180322f33d041aa5829474f61d31,GCST90479892,0.025894438775358995,2024,611168
9bcc395b69c65e00273a93b7e9944fd2,GCST90566802,0.12958355164790641,2025,1031046
f8c6f570126e71eb14230cd3b77acfc1,GCST90086112,0.39625040395534844,2021,56637
3dc601c24afc28e9de414d7d4eccb223,GCST006414,0.06302596127702143,2018,1030836
24549b6ddf11253a1f573864cf132978,FINNGEN_R12_O15_GESTAT_HYPERT,0.13667264120291786,2024,271363
ec77bacbb0ce0e55382f601124ce43ef,GCST90132223,0.2416288689912661,2022,97173
2170c04020f5dde29fc54c18de7e4dee,GCST90292538,0.045011593655629324,2023,398668
2a5672d35f07bfe74a1c8d82af8cdecf,GCST008607,0.06890533572205378,2019,136698
de044fed4f77fdb940d69674fd1b27a3,GCST009131,0.17680065646023704,2019,26679
583555d0d41eb50e741ea592184e088a,GCST010555,0.049644387279961406,2020,1114458
0d5abfc08f3e393e970d358bc2bb8baa,GCST90134547,0.15019358232498461,2022,68390
4073759a3ddd5d988190131276769cdd,GCST90461958,0.06459130830721109,2025,434152
a6a0c669e422be9800a97907205766cc,GCST90476171,0.06680684432167505,2024,425845
560111efbfb24094c97f60670e78bcfa,GCST90399721,0.1070218313627442,2022,1254748
f2e5849bd5cc6c2f0e87a1d8c0ac6f8d,GCST90432063,0.03923362364292474,2024,923205
db676da1a6e0ba92c1c5d16ca3d3c4e1,FINNGEN_R12_I9_DISVEINLYMPH,0.045935476301749406,2024,500348
29a16cdcda52c767378ec13005345909,GCST003116,0.11056611209804829,2015,187599
9efe0161191efad666de16645b46700e,GCST90480549,0.06988568133918349,2024,622167
b033389410622b619160adcba3f40165,GCST90104786,0.04792378770756992,2022,1239680
65bff9b8cd575fdb4b962bca9668e8f6,GCST90014033,0.030155591484376135,2021,944133
b9bb55abbc5a8be7904d8cd2915115e4,GCST90435597,0.18002734346894272,2018,406220
517b9440ee2711cc53178421859b2e78,GCST90428832,0.08229854929494186,2024,119160
1f08cdd95df48a7b6974c8f0cc036c21,GCST90480017,0.05549065009341562,2024,619083
f56a6f4b38730025fe8e068d9cee9fc2,GCST90328131,0.022716983119740713,2024,1820689
a6fc222e5ad5a7952bf14e1f13f326f7,GCST90269956,0.17801117291001928,2023,98181
7651e978403a67826fecb314fd17ec17,FINNGEN_R12_E4_OBESITYCAL,0.0817446861759746,2024,491238
fcef872f76d47ac3e231d266fa9f74de,GCST012088,0.02499205166129686,2021,728648
765bd241e15bc8291a1949472547ec64,FINNGEN_R12_H7_DIVERGSTRAB,0.20536523494610573,2024,479899
be8b686167764bc7b00940976c5cd018,GCST004295,0.06909185483449064,2017,132876
a14a4166167aeb8f2fbc205e64d59fb4,GCST90435268,0.09098944555225809,2024,839703
378fe4ddb104570a19df3a697fe8546b,GCST90018706,0.1025602890364498,2021,177415
289fc80234c77f996061fa519223090b,GCST90435700,0.1034757992333642,2018,408959
2fbc62c88c599ca5ee78645045c62104,FINNGEN_R12_K11_HERNIA,0.07619535695763914,2024,500348
34ecba6f147ac46ce9b12c817da258c1,GCST010557,0.02225265862738842,2020,1407282
90ecd4f0fd9be4520d10156c7c361bf1,GCST003470,0.710983986345617,2016,4431
7bbe84eb711b75bae232373033901a68,GCST90013685,0.17072694619293438,2020,195203
6bb4542aa99c5c7c85a890015514b992,GCST90479835,0.03886959103234938,2024,561237
259822e7b41ede4d24d278995ca59ad4,GCST90566795,0.02024130916865038,2025,1962069
fb630f102340c64d0f2c1703c2451a16,GCST90269956,0.17540512336459788,2023,98181
b56be55339eff6ff7bf116c138e0c633,GCST90435695,0.13282979429433844,2018,405600
456c3ad994f6006f52072d4bdf8ee17e,FINNGEN_R12_G6_NERPLEX,0.039149857582674516,2024,500348
c5ee1d18d7d06dbc840fad347a4439ce,FINNGEN_R12_L12_PSORI_VULG,0.08861244537297633,2024,490093
ab135a482d99904dded24886a9cb4330,GCST90480069,0.028878733241418646,2024,609053
ea1a118e8af6e58e53407d29d70b008b,GCST90566800,0.030999441284608752,2025,1316500
d71c2286a48497a68ed2c2f547ab6207,GCST90480445,0.08064661284659891,2024,608070
