HGNC_ID	MGI_ID	IMPC_adult_viability	IMPC_embryo_viability	Avana_mean	Avana_mean_045	IMPC_Viability	adHOM_top_level_mp_name	adHEMI_top_level_mp_name	Viable_Phenotypes_updated	FUSIL_outliers	FUSIL
HGNC:11135	MGI:1914861	Lethal	InsuffData/NoData	-1.02505661	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11137	MGI:2443935	Lethal	InsuffData/NoData	-0.655382541	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11138	MGI:1277151	Viable	InsuffData/NoData	0.019091305	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11140	MGI:1889011	Viable	InsuffData/NoData	0.032579682	Non-essential	Viable	skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:11142	MGI:104754	Viable	InsuffData/NoData	-0.033231347	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|skeleton phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11148	MGI:1352745	Subviable	InsuffData/NoData	-0.065937164	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11174	MGI:1860188	Lethal	InsuffData/NoData	0.00860489	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11185	MGI:1202296	Viable	InsuffData/NoData	0.050085454	Non-essential	Viable	growth/size/body region phenotype|homeostasis/metabolism phenotype|craniofacial phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11186	MGI:1338015	Subviable	Viable_E18.5	-0.055589909	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11194	MGI:103559	Viable	InsuffData/NoData	0.065502468	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11214	MGI:2444120	Viable	InsuffData/NoData	-0.216878565	Non-essential	Viable	reproductive system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11219	MGI:98373	Viable	InsuffData/NoData	-0.014354097	Non-essential	Viable	cardiovascular system phenotype|limbs/digits/tail phenotype|vision/eye phenotype|integument phenotype|skeleton phenotype|homeostasis/metabolism phenotype|pigmentation phenotype|growth/size/body region phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:1123	MGI:1333856	Viable	InsuffData/NoData	-0.061543261	Non-essential	Viable	cardiovascular system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:11233	MGI:1858896	Viable	InsuffData/NoData	0.039941724	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:11241	MGI:98282	Lethal	InsuffData/NoData	-0.095365452	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11243	MGI:109242	Lethal	InsuffData/NoData	0.014199316	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11245	MGI:1917232	Viable	InsuffData/NoData	0.24828949	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:11250	MGI:1349669	Viable	InsuffData/NoData	0.095492789	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:11254	MGI:1343085	Lethal	InsuffData/NoData	-0.021075779	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11255	MGI:98389	Viable	InsuffData/NoData	0.078219787	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11259	MGI:106660	Viable	InsuffData/NoData	0.044365798	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11268	MGI:1330237	Viable	InsuffData/NoData	0.042864834	Non-essential	Viable	skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:11275	MGI:98388	Lethal	InsuffData/NoData	0.012192351	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11276	MGI:1313261	Viable	InsuffData/NoData	-0.011009989	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:11279	MGI:109296	Lethal	InsuffData/NoData	-0.158926738	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11280	MGI:107931	Viable	InsuffData/NoData	-0.160353957	Non-essential	Viable	hematopoietic system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11281	MGI:1344414	Viable	InsuffData/NoData	0.079617981	Non-essential	Viable	renal/urinary system phenotype|vision/eye phenotype|skeleton phenotype|nervous system phenotype|craniofacial phenotype	-	Viable_phenotype	VP	VP
HGNC:11283	MGI:98397	Subviable	InsuffData/NoData	-0.05107149	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:1130	MGI:88215	Viable	InsuffData/NoData	-0.105025442	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11304	MGI:1350930	Lethal	Lethal_E9.5	-0.586214626	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:1131	MGI:108384	Viable	InsuffData/NoData	-0.04597735	Non-essential	Viable	reproductive system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11312	MGI:106657	Viable	InsuffData/NoData	-0.030670182	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11317	MGI:1920040	Lethal	InsuffData/NoData	-0.438803702	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11322	MGI:1353511	Viable	InsuffData/NoData	-0.10651066	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:11324	MGI:1913506	Lethal	InsuffData/NoData	-0.179550253	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11329	MGI:98326	Viable	InsuffData/NoData	0.086330626	Non-essential	Viable	homeostasis/metabolism phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:11344	MGI:1338881	Lethal	Lethal_E14.5	0.040071557	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11346	MGI:2135548	Viable	InsuffData/NoData	-0.212261302	Non-essential	Viable	hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:11356	MGI:1355311	Viable	InsuffData/NoData	-0.017683124	Non-essential	Viable	skeleton phenotype|behavior/neurological phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11362	MGI:103063	Viable	InsuffData/NoData	0.117487446	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1137	MGI:3606486	Viable	InsuffData/NoData	0.079235245	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:11371	MGI:1352508	Viable	InsuffData/NoData	0.031934287	Non-essential	Viable	adipose tissue phenotype|growth/size/body region phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:11393	MGI:894678	Lethal	Lethal_E12.5	-0.919126004	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11394	MGI:1313271	Viable	InsuffData/NoData	-0.010685112	Non-essential	Viable	nervous system phenotype	-	Viable_phenotype	VP	VP
HGNC:11402	MGI:1891338	Viable	InsuffData/NoData	-	-	Viable	behavior/neurological phenotype	digestive/alimentary phenotype|behavior/neurological phenotype|immune system phenotype|hematopoietic system phenotype	Viable_phenotype	-	-
HGNC:11406	MGI:1928487	Viable	InsuffData/NoData	-0.16576731	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11407	MGI:1924735	Viable	InsuffData/NoData	0.096779395	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:1142	MGI:1859549	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_insufproc	-	-
HGNC:11431	MGI:1923396	Viable	InsuffData/NoData	0.08052591	Non-essential	Viable	adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11433	MGI:109355	Viable	InsuffData/NoData	0.038292414	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11438	MGI:103077	Lethal	Lethal_E9.5	0.064373913	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:1144	MGI:1338871	Viable	InsuffData/NoData	-0.00921108	Non-essential	Viable	hematopoietic system phenotype|growth/size/body region phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:11440	MGI:1928483	Lethal	InsuffData/NoData	-0.775414774	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11442	MGI:1858210	Viable	InsuffData/NoData	0.109525634	Non-essential	Viable	hematopoietic system phenotype|immune system phenotype|endocrine/exocrine gland phenotype	-	Viable_phenotype	VP	VP
HGNC:11443	MGI:1890156	Viable	InsuffData/NoData	0.009252547	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|mammalian phenotype|integument phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11444	MGI:107363	Lethal	InsuffData/NoData	-0.281686945	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11449	MGI:1927234	Lethal	Lethal_E12.5	-0.178939663	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11466	MGI:1923723	Lethal	InsuffData/NoData	-0.097742441	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11467	MGI:107416	Lethal	Lethal_E9.5	-0.442243068	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11469	MGI:1202400	Lethal	InsuffData/NoData	-1.086893315	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11471	MGI:2441711	Lethal	InsuffData/NoData	-0.890777302	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11477	MGI:98446	Lethal	InsuffData/NoData	-0.800235497	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11491	MGI:99515	Lethal	InsuffData/NoData	0.07842565	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11496	MGI:1351334	Viable	InsuffData/NoData	-0.00111666	Non-essential	Viable	skeleton phenotype|nervous system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11503	MGI:1354961	Lethal	Viable_E18.5	0.104864616	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11504	MGI:1201671	Viable	InsuffData/NoData	0.197782217	Non-essential	Viable	growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11507	MGI:108081	Viable	InsuffData/NoData	0.104512588	Non-essential	Viable	reproductive system phenotype|homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11509	MGI:99667	Subviable	InsuffData/NoData	0.034680464	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11514	MGI:1859545	Viable	InsuffData/NoData	-0.14430598	Non-essential	Viable	hematopoietic system phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1152	MGI:1346013	Viable	InsuffData/NoData	-0.043033171	Non-essential	Viable	homeostasis/metabolism phenotype|growth/size/body region phenotype|adipose tissue phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11536	MGI:2443028	Lethal	InsuffData/NoData	-0.620358916	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11540	MGI:109129	Lethal	Lethal_E9.5	-1.111725636	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11544	MGI:1916026	Lethal	InsuffData/NoData	-0.153906776	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11546	MGI:1913500	Lethal	InsuffData/NoData	-0.340227418	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11554	MGI:1312985	Viable	InsuffData/NoData	-0.01137671	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11568	MGI:4936930	Viable	InsuffData/NoData	-0.002832715	Non-essential	Viable	skeleton phenotype|limbs/digits/tail phenotype	-	Viable_phenotype	VP	VP
HGNC:11571	MGI:2387629	Lethal	InsuffData/NoData	-0.869793159	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11573	MGI:98487	Subviable	InsuffData/NoData	-0.088075947	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11578	MGI:1889508	Viable	InsuffData/NoData	0.016062621	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:1158	MGI:88222	Viable	InsuffData/NoData	0.061708056	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11582	MGI:1917680	Lethal	InsuffData/NoData	-0.532248359	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11583	MGI:3041197	Viable	InsuffData/NoData	-	-	Viable	nervous system phenotype	-	Viable_phenotype	-	-
HGNC:11590	MGI:107404	Subviable	InsuffData/NoData	0.050177295	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11593	MGI:1261436	Viable	InsuffData/NoData	-0.146648988	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:11600	MGI:2389465	Viable	InsuffData/NoData	-	-	Viable	hematopoietic system phenotype	-	Viable_phenotype	-	-
HGNC:11603	MGI:102556	Lethal	Lethal_E12.5	-0.14527165	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:1161	MGI:1921357	Subviable	Viable_E18.5	-0.414637978	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11616	MGI:2385317	Viable	InsuffData/NoData	-	-	Viable	-	-	Viable_insufproc	-	-
HGNC:11629	MGI:103180	Viable	InsuffData/NoData	-0.112748014	Non-essential	Viable	homeostasis/metabolism phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1163	MGI:1915971	Viable	InsuffData/NoData	0.026416856	Non-essential	Viable	cardiovascular system phenotype|behavior/neurological phenotype|reproductive system phenotype|endocrine/exocrine gland phenotype|hematopoietic system phenotype	-	Viable_phenotype	VP	VP
HGNC:11634	MGI:98506	Subviable	InsuffData/NoData	-0.058389635	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11640	MGI:1202876	Lethal	InsuffData/NoData	-0.077727318	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11641	MGI:1202879	Lethal	InsuffData/NoData	-0.041815431	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11644	MGI:1202305	Lethal	InsuffData/NoData	-0.407840945	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11645	MGI:108398	Viable	InsuffData/NoData	-0.273585064	Non-essential	Viable	behavior/neurological phenotype|reproductive system phenotype|adipose tissue phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:1165	MGI:2677061	Viable	InsuffData/NoData	-0.090579998	Non-essential	Viable	cardiovascular system phenotype|immune system phenotype|liver/biliary system phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|endocrine/exocrine gland phenotype|respiratory system phenotype|nervous system phenotype|hematopoietic system phenotype|growth/size/body region phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:11658	MGI:98544	Viable	InsuffData/NoData	-0.022408319	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:1168	MGI:1915254	Subviable	InsuffData/NoData	-0.183883489	Non-essential	Subviable	mortality/aging|adipose tissue phenotype	-	-	SV	SV
HGNC:11693	MGI:98640	Viable	InsuffData/NoData	-0.150603357	Non-essential	Viable	reproductive system phenotype	-	Viable_phenotype	VP	VP
HGNC:11699	MGI:1349457	Viable	InsuffData/NoData	-0.147714466	Non-essential	Viable	homeostasis/metabolism phenotype|skeleton phenotype	-	Viable_phenotype	VP	VP
HGNC:1170	MGI:3041226	Viable	InsuffData/NoData	-0.060007888	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11708	MGI:1928486	Subviable	InsuffData/NoData	0.060027898	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:11713	MGI:1919884	Viable	InsuffData/NoData	0.011376774	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11714	MGI:101876	Lethal	Lethal_E12.5	-0.171414196	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11716	MGI:109241	Viable	InsuffData/NoData	-0.354443444	Non-essential	Viable	homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:1172	MGI:1915755	Lethal	InsuffData/NoData	-0.741369456	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11724	MGI:98664	Lethal	Lethal_E12.5	-0.004325295	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11726	MGI:109573	Viable	InsuffData/NoData	0.100261559	Non-essential	Viable	growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11740	MGI:98821	Lethal	InsuffData/NoData	-0.136548492	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11743	MGI:104672	Lethal	InsuffData/NoData	0.023726856	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11745	MGI:103239	Viable	InsuffData/NoData	-0.330028352	Non-essential	Viable	cardiovascular system phenotype|adipose tissue phenotype|skeleton phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|nervous system phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11753	MGI:103270	Lethal	Lethal_E12.5	-0.022166804	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11755	MGI:88135	Viable	InsuffData/NoData	0.052336303	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11762	MGI:1354956	Viable	InsuffData/NoData	-0.029830713	Non-essential	Viable	hematopoietic system phenotype|homeostasis/metabolism phenotype	-	Viable_phenotype	VP	VP
HGNC:11769	MGI:98727	Lethal	InsuffData/NoData	-0.02630904	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11779	MGI:98732	Viable	InsuffData/NoData	0.121016306	Non-essential	Viable	hematopoietic system phenotype|renal/urinary system phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:11784	MGI:98736	Lethal	Lethal_E9.5	-0.080914839	Non-essential	Lethal	mortality/aging	-	-	DL	DL
HGNC:11785	MGI:98737	Viable	InsuffData/NoData	-0.041353787	Non-essential	Viable	cardiovascular system phenotype|liver/biliary system phenotype|behavior/neurological phenotype|homeostasis/metabolism phenotype|respiratory system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11795	MGI:101875	Viable	InsuffData/NoData	0.059968873	Non-essential	Viable	homeostasis/metabolism phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:11796	MGI:98742	Subviable	InsuffData/NoData	-0.072298543	Non-essential	Subviable	mortality/aging	-	-	SV	SV
HGNC:1180	MGI:1924265	Viable	InsuffData/NoData	0.043754234	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11805	MGI:103306	Viable	InsuffData/NoData	-0.065268867	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11813	MGI:1321393	Lethal	InsuffData/NoData	-1.184583333	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11816	MGI:1353432	Lethal	InsuffData/NoData	-0.698540617	Essential	Lethal	mortality/aging	-	-	CL	CL
HGNC:11817	MGI:1353433	Viable	InsuffData/NoData	-	-	Viable	behavior/neurological phenotype	skeleton phenotype|behavior/neurological phenotype|growth/size/body region phenotype	Viable_phenotype	-	-
HGNC:11822	MGI:98754	Viable	InsuffData/NoData	-0.048384287	Non-essential	Viable	hematopoietic system phenotype|cardiovascular system phenotype|vision/eye phenotype	-	Viable_phenotype	VP	VP
HGNC:1184	MGI:107893	Viable	InsuffData/NoData	0.039689695	Non-essential	Viable	hematopoietic system phenotype|hearing/vestibular/ear phenotype|homeostasis/metabolism phenotype|immune system phenotype	-	Viable_phenotype	VP	VP
HGNC:11841	MGI:2441683	Viable	InsuffData/NoData	-0.046600956	Non-essential	Viable	growth/size/body region phenotype|skeleton phenotype|behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:11848	MGI:1346060	Viable	InsuffData/NoData	-0.093308715	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:1185	MGI:2442752	Viable	InsuffData/NoData	0.048661694	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11850	MGI:96824	Viable	InsuffData/NoData	0.134143473	Non-essential	Viable	cardiovascular system phenotype|reproductive system phenotype|nervous system phenotype|hematopoietic system phenotype|immune system phenotype|digestive/alimentary phenotype	-	Viable_phenotype	VP	VP
HGNC:11856	MGI:2385173	Viable	InsuffData/NoData	-0.101726267	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1186	MGI:2141505	Viable	InsuffData/NoData	-0.058751268	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11861	MGI:1933210	Viable	InsuffData/NoData	-0.202102937	Non-essential	Viable	-	-	Viable_insufproc	Vinsuf	-
HGNC:11862	MGI:1891463	Viable	InsuffData/NoData	-0.078420026	Non-essential	Viable	-	-	Viable_nophenotype	VN	VN
HGNC:11868	MGI:1336209	Viable	InsuffData/NoData	-0.034917855	Non-essential	Viable	adipose tissue phenotype|limbs/digits/tail phenotype|skeleton phenotype|behavior/neurological phenotype|hematopoietic system phenotype|growth/size/body region phenotype	-	Viable_phenotype	VP	VP
HGNC:11872	MGI:1355335	Viable	InsuffData/NoData	-0.046285934	Non-essential	Viable	behavior/neurological phenotype	-	Viable_phenotype	VP	VP
HGNC:1189	MGI:2387603	Viable	InsuffData/NoData	-0.135899785	Non-essential	Viable	vision/eye phenotype|nervous system phenotype	-	Viable_phenotype	VP	VP
